dtVALUATION_DATE,sUNDERLYING_NAME,dMUI,dKAPPAI,dGAMMAI,dBETAI,dRHOIX,dALPHA,dSIGMA,dPPROB,dLAMB,dETA1,dETA2,dMUI_CI_LOWER,dMUI_CI_UPPER,dKAPPAI_CI_LOWER,dKAPPAI_CI_UPPER,dGAMMAI_CI_LOWER,dGAMMAI_CI_UPPER,dBETAI_CI_LOWER,dBETAI_CI_UPPER,dRHOIX_CI_LOWER,dRHOIX_CI_UPPER,dALPHA_CI_LOWER,dALPHA_CI_UPPER,dSIGMA_CI_LOWER,dSIGMA_CI_UPPER,dPPROB_CI_LOWER,dPPROB_CI_UPPER,dLAMB_CI_LOWER,dLAMB_CI_UPPER,dETA1_CI_LOWER,dETA1_CI_UPPER,dETA2_CI_LOWER,dETA2_CI_UPPER
2025-04-14 00:00:00,COIN,0.154,0.6187833918061408,1.9464359844275914,2.161927100281878,0.4333387055029913,0.6969789984668727,0.201,0.42063071153031245,12.662,50.464,25.893,-1.176,1.424,0.2613225005855494,1.1308844209474893,0.7378608664505911,5.419480705131206,0.7795799733847004,5.10898114604348,-0.3460945571437493,0.8807271458176158,0.4435254918852095,0.9930244429332351,0.184,0.219,0.20392561173421342,0.8089646975664998,6.143,19.462,37.25,63.814,17.208,35.295
