dtVALUATION_DATE,sUNDERLYING_NAME,dMUI,dKAPPAI,dGAMMAI,dBETAI,dRHOIX,dALPHA,dSIGMA,dPPROB,dLAMB,dETA1,dETA2,dMUI_CI_LOWER,dMUI_CI_UPPER,dKAPPAI_CI_LOWER,dKAPPAI_CI_UPPER,dGAMMAI_CI_LOWER,dGAMMAI_CI_UPPER,dBETAI_CI_LOWER,dBETAI_CI_UPPER,dRHOIX_CI_LOWER,dRHOIX_CI_UPPER,dALPHA_CI_LOWER,dALPHA_CI_UPPER,dSIGMA_CI_LOWER,dSIGMA_CI_UPPER,dPPROB_CI_LOWER,dPPROB_CI_UPPER,dLAMB_CI_LOWER,dLAMB_CI_UPPER,dETA1_CI_LOWER,dETA1_CI_UPPER,dETA2_CI_LOWER,dETA2_CI_UPPER
2025-04-15 00:00:00,COIN,0.151,0.6169298233735474,1.952284060108339,2.1836548288635016,0.42926883342147365,0.6983743513515736,0.2,0.4202102910640503,12.634,50.448,25.917,-1.121,1.423,0.2525868825866103,1.0930806563263302,0.7437874280201796,5.328128229250493,0.7913618158955839,5.083499996273394,-0.3713602278765077,0.8699806406796439,0.44175493339539235,0.9900498337491681,0.183,0.217,0.20825333159665155,0.8228346580560184,6.267,19.442,37.133,63.847,17.215,35.219
