dtVALUATION_DATE,sUNDERLYING_NAME,dMUI,dKAPPAI,dGAMMAI,dBETAI,dRHOIX,dALPHA,dSIGMA,dPPROB,dLAMB,dETA1,dETA2,dMUI_CI_LOWER,dMUI_CI_UPPER,dKAPPAI_CI_LOWER,dKAPPAI_CI_UPPER,dGAMMAI_CI_LOWER,dGAMMAI_CI_UPPER,dBETAI_CI_LOWER,dBETAI_CI_UPPER,dRHOIX_CI_LOWER,dRHOIX_CI_UPPER,dALPHA_CI_LOWER,dALPHA_CI_UPPER,dSIGMA_CI_LOWER,dSIGMA_CI_UPPER,dPPROB_CI_LOWER,dPPROB_CI_UPPER,dLAMB_CI_LOWER,dLAMB_CI_UPPER,dETA1_CI_LOWER,dETA1_CI_UPPER,dETA2_CI_LOWER,dETA2_CI_UPPER
2025-04-03 00:00:00,COIN,0.153,0.659680270484389,1.98377183553716,2.391689452237172,0.4438377968086539,0.6872892787909722,0.157,0.4041375454214515,13.08,50.416,26.888,-1.118,1.45,0.3131728513925785,1.0919881220281975,0.7393380648895319,5.206979827179849,0.8470462341893996,6.122680556141274,-0.3390334087205241,0.8747595264466915,0.4261346085981487,0.9900498337491681,0.143,0.172,0.1937861592063002,0.8105842459701871,6.264,20.256,37.084,63.696,17.711,36.421
